id,customer,article,date,price
4350,390,Beer,2021-05-26 11:23:11,2.65
4351,480,Nachos,2021-06-27 13:10:25,3.81
4352,277,Coke,2021-03-12 15:18:41,5.03
4353,694,Guacamole,2021-04-16 16:08:02,0.67
4354,206,Nachos,2021-03-08 12:35:12,5.05
4355,522,Whiskey,2021-07-09 05:18:58,1.9
4356,329,Fries,2021-07-07 01:58:48,3.11
4357,765,Tonic,2021-04-22 18:11:27,1.96
4358,629,Whiskey,2021-03-25 20:52:55,0.61
4359,740,Whiskey,2021-02-06 23:07:09,3.3
4360,477,Burger,2021-09-12 16:34:55,0.87
4361,10,Guacamole,2021-05-03 22:58:33,4.74
4362,609,Fries,2021-01-02 22:02:00,4.38
4363,633,Coke,2021-08-12 14:50:51,2.8
4364,889,Nachos,2021-03-30 02:54:32,1.59
4365,996,Burger,2021-08-05 10:35:31,4.99
4366,736,Chips,2021-02-01 18:24:06,2.24
4367,719,Chips,2021-08-17 11:52:03,1.06
4368,337,Guacamole,2021-11-23 17:59:17,1.14
4369,245,Pizza,2021-10-29 07:11:49,4.99
4370,778,Popcorn,2021-04-28 08:14:17,1.25
4371,414,Pizza,2021-11-13 18:28:40,0.84
4372,716,Coke,2021-02-23 10:10:36,4.29
4373,740,Chips,2021-02-08 10:56:41,4.15
4374,281,Gin,2021-04-21 22:15:02,3.45
4375,91,Chips,2021-09-29 23:36:22,5.18
4376,913,Nachos,2021-11-08 02:05:01,1.53
4377,489,Fries,2021-06-11 11:50:17,5.48
4378,317,Nachos,2021-04-15 10:53:38,3.04
4379,63,Coke,2021-09-13 23:32:01,4.19
4380,515,Guacamole,2021-04-27 06:36:10,3.66
4381,85,Pizza,2021-09-06 12:36:36,1.35
4382,18,Coke,2021-06-07 02:01:00,5.36
4383,320,Nachos,2021-11-29 19:50:58,4.42
4384,107,Fries,2021-06-06 21:23:20,1.29
4385,269,Fries,2021-12-29 23:26:33,0.69
4386,645,Whiskey,2021-12-11 21:59:38,1.48
4387,520,Coke,2021-08-12 08:39:59,5.04
4388,476,Fries,2021-06-22 00:26:36,1.14
4389,323,Whiskey,2021-01-16 12:46:37,5.2
4390,525,Nachos,2021-06-08 17:35:45,5.41
4391,309,Whiskey,2021-01-31 18:45:09,1.57
4392,964,Chips,2021-09-29 09:25:58,2.54
4393,575,Coke,2021-12-18 13:38:00,3.02
4394,248,Nachos,2021-03-21 02:23:55,3.13
4395,760,Popcorn,2021-06-04 14:53:46,3.6
4396,77,Popcorn,2021-02-03 04:50:05,1.06
4397,844,Pizza,2021-09-01 14:03:36,3.97
4398,751,Coke,2021-10-08 23:14:59,4.76
4399,67,Popcorn,2021-07-26 03:27:06,5.28
4400,908,Pizza,2021-10-18 14:17:50,1.03
4401,506,Fries,2021-11-22 00:29:44,2.67
4402,217,Popcorn,2021-09-26 09:28:03,4.47
4403,85,Popcorn,2021-06-19 08:56:32,0.64
4404,512,Gin,2021-12-02 22:55:20,1.66
4405,533,Chips,2021-07-13 10:37:46,1.53
4406,517,Gin,2021-03-16 16:09:29,2.76
4407,83,Chips,2021-08-09 18:17:03,3.72
4408,322,Popcorn,2021-04-10 06:55:52,3.81
4409,924,Pizza,2021-03-14 08:23:40,2.01
4410,55,Pizza,2021-07-13 18:06:12,1.64
4411,584,Nachos,2021-04-24 14:43:28,2.16
4412,793,Guacamole,2021-11-09 23:18:20,2.23
4413,155,Gin,2021-10-10 22:37:51,3.62
4414,303,Tonic,2021-09-25 20:01:25,4.94
4415,549,Nachos,2021-10-05 08:07:40,1.41
4416,131,Chips,2021-06-08 03:12:24,0.88
4417,687,Coke,2021-09-17 04:07:59,4.24
4418,500,Gin,2021-11-12 09:04:18,3.06
4419,178,Popcorn,2021-04-02 13:54:58,1.79
4420,890,Fries,2021-06-11 17:30:22,3.65
4421,951,Coke,2021-07-23 22:57:33,4.46
4422,435,Pizza,2021-09-15 01:02:10,5.02
4423,676,Chips,2021-03-28 22:26:13,1.5
4424,514,Burger,2021-08-08 06:53:09,2.17
4425,851,Whiskey,2021-05-11 20:38:29,3.48
4426,982,Pizza,2021-07-18 01:23:20,5.18
4427,26,Burger,2021-05-31 18:34:50,0.69
4428,437,Popcorn,2021-06-22 00:55:46,4.01
4429,578,Whiskey,2021-07-18 19:53:59,5.3
4430,275,Gin,2021-05-31 19:28:22,0.52
4431,395,Pizza,2021-04-02 09:23:22,3.2
4432,593,Tonic,2021-12-14 22:27:21,1.54
4433,282,Popcorn,2021-01-29 20:22:54,1.07
4434,927,Gin,2021-02-20 12:00:24,2.02
4435,302,Guacamole,2021-12-07 02:01:06,4.33
4436,571,Tonic,2021-01-15 16:40:33,4.7
4437,409,Beer,2021-12-24 15:01:02,1.75
4438,610,Pizza,2021-02-27 01:09:49,1.54
4439,143,Guacamole,2021-04-26 08:25:01,1.09
4440,658,Burger,2021-07-12 14:31:00,1.95
4441,176,Burger,2021-01-15 07:54:59,1.62
4442,307,Guacamole,2021-08-02 19:16:45,0.78
4443,16,Beer,2021-12-26 04:13:59,3.91
4444,174,Pizza,2021-06-02 03:32:52,5.13
4445,678,Tonic,2021-08-26 21:46:47,2.8
4446,337,Guacamole,2021-04-09 19:23:43,3.84
4447,368,Pizza,2021-08-28 07:58:45,2.15
4448,509,Fries,2021-04-03 21:09:09,5.19
4449,486,Guacamole,2021-07-30 16:30:02,3.07
4450,465,Chips,2021-11-09 16:08:01,1.57
4451,538,Coke,2021-10-10 11:24:09,1.97
4452,238,Nachos,2021-07-16 13:55:25,2.99
4453,720,Guacamole,2021-04-26 16:07:11,3.61
4454,729,Nachos,2021-12-29 09:20:57,3.04
4455,290,Burger,2021-01-14 10:40:36,1.31
4456,689,Coke,2021-08-11 07:08:51,2.71
4457,732,Tonic,2021-03-18 13:14:06,1.88
4458,302,Tonic,2021-05-23 16:32:12,2.32
4459,927,Fries,2021-08-06 22:16:30,5.33
4460,962,Guacamole,2021-11-05 17:44:59,5.2
4461,769,Pizza,2021-06-26 17:12:40,2.74
4462,521,Whiskey,2021-06-27 14:52:52,4.86
4463,706,Whiskey,2021-07-12 11:21:24,3.35
4464,101,Burger,2021-08-12 18:14:38,3.68
4465,998,Guacamole,2021-09-05 04:42:06,5.34
4466,816,Fries,2021-04-30 19:11:45,4.11
4467,760,Pizza,2021-01-05 22:10:39,2.76
4468,127,Tonic,2021-02-11 04:59:22,3.12
4469,635,Popcorn,2021-09-08 06:24:24,2.69
4470,145,Burger,2021-07-26 00:02:41,4.21
4471,978,Guacamole,2021-01-10 23:45:37,3.85
4472,179,Chips,2021-01-14 06:58:29,5.3
4473,141,Gin,2021-11-27 09:14:12,2.89
4474,404,Nachos,2021-11-11 05:00:07,4.57
4475,643,Nachos,2021-04-02 18:55:15,3.4
4476,14,Pizza,2021-12-07 23:21:43,3.71
4477,780,Tonic,2021-03-24 07:13:16,1.48
4478,220,Chips,2021-03-17 19:52:03,3.49
4479,137,Pizza,2021-02-01 01:52:00,1.26
4480,614,Fries,2021-03-02 02:38:23,1.84
4481,748,Whiskey,2021-11-29 11:48:23,2.41
4482,593,Burger,2021-08-12 08:14:55,5.01
4483,696,Nachos,2021-09-05 10:14:23,4.86
4484,141,Gin,2021-12-28 03:44:04,1.89
4485,634,Burger,2021-12-18 15:34:04,1.41
4486,504,Guacamole,2021-04-06 21:28:51,3.12
4487,912,Whiskey,2021-11-12 05:24:00,4.15
4488,651,Guacamole,2021-09-28 09:29:56,3.95
4489,301,Tonic,2021-03-27 17:37:11,1.12
4490,829,Whiskey,2021-01-24 17:24:45,2.74
4491,679,Nachos,2021-11-07 12:40:19,1.75
4492,76,Whiskey,2021-03-21 01:01:25,1.57
4493,8,Guacamole,2021-04-27 05:13:48,1.88
4494,723,Burger,2021-04-25 14:28:26,3.27
4495,18,Fries,2021-05-28 10:03:51,3.58
4496,796,Tonic,2021-11-02 22:47:05,3.53
4497,440,Whiskey,2021-01-29 13:24:39,2.77
4498,857,Popcorn,2021-03-17 13:18:19,4.81
4499,374,Popcorn,2021-09-16 21:03:33,3.34
4500,266,Pizza,2021-02-08 16:29:19,1.64
4501,146,Nachos,2021-11-21 10:48:13,4.48
4502,375,Nachos,2021-01-22 18:07:43,3.95
4503,138,Pizza,2021-02-24 20:39:32,2.96
4504,104,Guacamole,2021-01-21 10:51:07,5.05
4505,800,Pizza,2021-12-11 22:51:42,5.47
4506,211,Coke,2021-01-22 14:01:45,4.82
4507,12,Tonic,2021-03-13 12:49:00,2.58
4508,177,Gin,2021-12-25 01:44:51,5.04
4509,538,Nachos,2021-06-02 11:47:43,5.41
4510,459,Beer,2021-05-12 12:17:58,5.39
4511,961,Tonic,2021-02-19 07:02:03,1.22
4512,754,Whiskey,2021-12-30 02:39:06,4.97
4513,522,Whiskey,2021-09-06 06:41:15,1.31
4514,200,Fries,2021-01-26 09:20:39,3.78
4515,15,Burger,2021-10-08 17:40:09,4.97
4516,431,Gin,2021-09-30 20:41:36,2.52
4517,607,Guacamole,2021-09-02 02:44:54,4.52
4518,470,Burger,2021-12-13 02:53:14,2.76
4519,791,Whiskey,2021-05-26 09:35:11,4.18
4520,18,Tonic,2021-07-18 06:19:18,3.07
4521,953,Whiskey,2021-04-26 23:47:30,2.38
4522,845,Nachos,2021-05-04 11:27:04,1.88
4523,465,Burger,2021-12-31 16:18:01,3.3
4524,549,Beer,2021-06-11 05:23:18,3.09
4525,21,Tonic,2021-10-17 06:03:46,4.65
4526,659,Tonic,2021-03-28 04:04:34,1.19
4527,889,Beer,2021-05-05 04:33:16,2.95
4528,664,Nachos,2021-02-17 09:15:53,2.0
4529,794,Pizza,2021-10-06 21:20:29,4.33
4530,803,Coke,2021-08-11 18:04:13,5.39
4531,698,Burger,2021-04-24 14:57:26,5.44
4532,633,Burger,2021-03-23 09:52:55,2.59
4533,269,Gin,2021-05-15 14:28:31,2.74
4534,444,Guacamole,2021-09-20 22:09:57,1.42
4535,731,Gin,2021-02-17 05:43:48,1.2
4536,811,Popcorn,2021-06-29 05:09:21,1.55
4537,133,Pizza,2021-12-17 23:30:59,1.71
4538,306,Pizza,2021-04-18 04:40:25,3.75
4539,676,Guacamole,2021-12-21 16:33:18,4.6
4540,954,Whiskey,2021-10-20 18:31:27,1.52
4541,188,Popcorn,2021-12-08 17:38:08,4.76
4542,215,Coke,2021-10-21 10:51:55,3.96
4543,910,Tonic,2021-05-17 14:28:21,2.96
4544,918,Beer,2021-02-14 18:47:04,1.44
4545,146,Tonic,2021-05-01 16:23:38,0.92
4546,465,Pizza,2021-10-26 10:27:01,4.48
4547,929,Whiskey,2021-08-12 16:46:12,1.16
4548,34,Beer,2021-04-07 01:19:54,1.6
4549,989,Tonic,2021-10-17 17:20:51,2.85
4550,601,Nachos,2021-10-27 16:56:55,4.92
4551,333,Guacamole,2021-11-26 09:55:39,4.33
4552,863,Burger,2021-10-04 21:44:33,5.38
4553,243,Guacamole,2021-06-29 14:59:23,1.19
4554,605,Whiskey,2021-04-16 17:46:16,4.83
4555,767,Popcorn,2021-10-08 05:14:49,3.47
4556,128,Chips,2021-11-15 06:11:59,5.47
4557,761,Nachos,2021-05-20 05:48:30,4.61
4558,18,Pizza,2021-02-24 01:21:21,0.78
4559,328,Fries,2021-11-25 10:43:47,4.98
4560,835,Fries,2021-12-21 23:20:32,2.22
4561,727,Chips,2021-05-12 05:46:43,2.3
4562,954,Pizza,2021-04-16 04:48:54,1.42
4563,890,Tonic,2021-10-07 18:35:16,5.27
4564,156,Gin,2021-10-24 12:45:35,1.34
4565,574,Gin,2021-03-01 23:48:36,3.2
4566,211,Gin,2021-08-26 18:48:42,0.63
4567,984,Beer,2021-02-26 02:08:44,1.6
4568,835,Pizza,2021-10-01 15:17:26,4.83
4569,843,Popcorn,2021-05-17 12:34:35,4.12
4570,630,Pizza,2021-03-15 14:15:05,2.09
4571,813,Gin,2021-10-27 16:27:37,5.1
4572,973,Fries,2021-12-09 19:40:15,0.68
4573,546,Pizza,2021-11-06 01:15:12,5.42
4574,531,Pizza,2021-10-05 04:37:35,1.86
4575,877,Whiskey,2021-12-30 20:38:42,3.07
4576,508,Coke,2021-06-28 07:40:49,2.71
4577,724,Whiskey,2021-04-23 05:40:57,0.71
4578,619,Whiskey,2021-04-13 11:59:48,4.19
4579,808,Nachos,2021-10-21 18:13:49,3.65
4580,899,Chips,2021-11-11 21:19:55,4.65
4581,842,Coke,2021-07-28 23:05:29,2.38
4582,450,Nachos,2021-07-06 08:53:51,3.48
4583,134,Tonic,2021-06-21 22:46:27,2.2
4584,792,Pizza,2021-01-10 16:08:48,3.32
4585,349,Chips,2021-10-18 18:23:21,2.97
4586,55,Pizza,2021-06-01 20:16:29,4.37
4587,277,Tonic,2021-03-18 20:41:16,1.09
4588,822,Gin,2021-12-18 07:03:00,0.66
4589,575,Chips,2021-02-28 02:11:14,3.02
4590,493,Burger,2021-04-27 07:12:29,3.31
4591,305,Gin,2021-02-04 02:55:03,3.9
4592,1,Beer,2021-01-09 04:49:43,5.03
4593,661,Coke,2021-11-12 01:52:49,2.31
4594,783,Beer,2021-06-25 11:03:28,3.83
4595,784,Pizza,2021-01-15 18:00:52,4.18
4596,603,Guacamole,2021-04-05 20:27:41,1.81
4597,226,Pizza,2021-06-28 12:25:39,2.1
4598,282,Chips,2021-05-18 16:59:16,1.94
4599,441,Whiskey,2021-05-11 09:34:43,2.49
4600,393,Pizza,2021-05-16 08:34:17,3.13
4601,380,Nachos,2021-06-02 08:23:08,2.56
4602,960,Coke,2021-07-01 05:49:57,5.23
4603,114,Tonic,2021-04-01 20:06:38,2.61
4604,638,Popcorn,2021-09-16 00:20:49,1.49
4605,877,Chips,2021-09-14 20:42:28,2.0
4606,151,Gin,2021-08-27 18:50:28,2.98
4607,182,Nachos,2021-02-28 09:33:52,2.62
4608,993,Fries,2021-09-21 09:48:21,2.78
4609,673,Pizza,2021-10-01 14:49:00,2.03
4610,217,Tonic,2021-11-16 18:53:28,1.0
4611,431,Pizza,2021-01-24 16:20:09,4.44
4612,309,Beer,2021-05-08 07:45:34,2.48
4613,147,Fries,2021-02-20 11:27:00,3.05
4614,925,Popcorn,2021-10-18 20:10:51,4.58
4615,849,Nachos,2021-03-29 18:19:50,2.19
4616,874,Tonic,2021-04-15 01:42:57,3.19
4617,354,Nachos,2021-12-06 20:58:28,3.74
4618,771,Gin,2021-10-02 07:44:23,1.97
4619,695,Guacamole,2021-03-23 12:22:41,1.2
4620,713,Tonic,2021-03-27 01:37:17,3.64
4621,449,Gin,2021-05-31 16:26:42,3.46
4622,339,Burger,2021-06-27 03:02:29,2.83
4623,424,Pizza,2021-05-15 22:04:51,5.28
4624,72,Burger,2021-12-11 13:36:47,1.21
4625,172,Gin,2021-02-06 23:32:26,2.33
4626,540,Guacamole,2021-11-12 05:39:15,2.36
4627,137,Chips,2021-02-14 17:56:01,5.24
4628,798,Chips,2021-12-18 20:09:59,1.06
4629,385,Tonic,2021-02-23 01:22:49,0.98
4630,642,Fries,2021-04-16 04:50:39,5.06
4631,590,Beer,2021-08-02 13:31:28,1.19
4632,622,Nachos,2021-05-06 05:48:28,1.77
4633,561,Chips,2021-03-08 20:55:01,0.89
4634,446,Tonic,2021-05-18 09:28:53,3.51
4635,583,Gin,2021-08-07 14:52:58,5.3
4636,413,Popcorn,2021-09-11 14:57:29,3.34
4637,520,Chips,2021-12-08 03:14:56,4.07
4638,875,Burger,2021-11-20 04:58:18,3.7
4639,450,Guacamole,2021-03-14 13:53:00,0.78
4640,200,Pizza,2021-04-25 04:32:24,4.42
4641,382,Gin,2021-12-22 18:18:10,0.52
4642,754,Pizza,2021-08-23 19:52:52,3.62
4643,555,Nachos,2021-04-12 09:24:08,3.27
4644,595,Guacamole,2021-11-30 17:19:34,1.49
4645,416,Guacamole,2021-06-09 14:29:43,1.44
4646,276,Gin,2021-04-07 07:58:49,0.69
4647,996,Fries,2021-11-11 01:55:05,2.89
4648,536,Gin,2021-11-18 06:02:18,4.09
4649,275,Guacamole,2021-09-20 02:38:47,5.43
4650,182,Tonic,2021-06-27 23:20:00,3.25
4651,292,Nachos,2021-01-19 02:54:21,2.6
4652,362,Gin,2021-03-12 00:00:18,2.3
4653,597,Guacamole,2021-06-10 19:07:18,5.05
4654,528,Tonic,2021-11-26 07:07:18,1.07
4655,891,Nachos,2021-02-19 14:18:57,1.54
4656,168,Beer,2021-05-13 16:53:36,0.84
4657,316,Chips,2021-06-16 10:56:07,1.71
4658,489,Burger,2021-10-28 00:35:51,2.84
4659,470,Nachos,2021-04-12 00:43:43,5.34
4660,455,Whiskey,2021-08-17 08:31:26,2.83
4661,281,Popcorn,2021-06-19 02:39:05,3.46
4662,588,Tonic,2021-07-23 03:48:00,2.96
4663,170,Beer,2021-07-15 18:40:49,5.32
4664,969,Burger,2021-01-02 01:34:03,3.43
4665,67,Fries,2021-04-04 07:39:13,3.18
4666,486,Tonic,2021-11-10 09:59:29,1.07
4667,292,Burger,2021-04-12 11:39:28,1.43
4668,352,Nachos,2021-01-05 18:54:45,3.06
4669,388,Guacamole,2021-09-24 06:17:07,3.81
4670,714,Whiskey,2021-01-17 06:54:08,4.01
4671,604,Guacamole,2021-12-16 09:44:44,4.5
4672,381,Pizza,2021-03-17 17:01:28,4.82
4673,852,Coke,2021-03-20 12:45:31,0.5
4674,875,Chips,2021-03-23 20:18:01,5.23
4675,610,Burger,2021-01-02 04:21:55,4.74
4676,163,Gin,2021-10-22 20:23:35,2.15
4677,280,Gin,2021-05-03 16:14:22,1.46
4678,274,Whiskey,2021-05-04 21:45:11,3.02
4679,167,Nachos,2021-01-10 11:56:57,2.32
4680,428,Coke,2021-06-12 16:17:09,2.72
4681,920,Chips,2021-05-18 08:00:12,3.82
4682,46,Guacamole,2021-08-03 15:32:48,5.19
4683,925,Chips,2021-09-26 04:48:39,4.79
4684,384,Guacamole,2021-04-05 01:57:12,3.68
4685,187,Popcorn,2021-12-19 08:03:45,4.4
4686,112,Tonic,2021-02-20 14:57:45,4.98
4687,261,Nachos,2021-12-09 20:42:03,4.12
4688,239,Whiskey,2021-04-13 17:50:00,0.89
4689,827,Guacamole,2021-01-21 20:15:36,0.87
4690,280,Gin,2021-11-28 00:03:41,1.39
4691,290,Fries,2021-06-18 19:40:08,0.53
4692,479,Pizza,2021-02-25 13:02:33,0.89
4693,229,Chips,2021-01-02 04:02:45,3.24
4694,583,Beer,2021-04-05 19:31:59,2.43
4695,240,Nachos,2021-02-05 09:42:33,3.22
4696,784,Beer,2021-01-21 14:47:08,5.12
4697,129,Gin,2021-09-28 09:55:03,2.35
4698,993,Burger,2021-03-27 02:00:14,2.59
4699,650,Burger,2021-05-25 00:00:50,3.13
4700,355,Beer,2021-01-21 20:29:06,5.12
4701,694,Chips,2021-07-19 16:14:27,1.87
4702,9,Beer,2021-04-26 15:26:27,1.94
4703,385,Nachos,2021-07-20 06:26:52,2.82
4704,508,Burger,2021-12-26 08:43:22,3.09
4705,273,Gin,2021-04-19 07:40:40,1.3
4706,163,Coke,2021-10-11 15:17:40,2.18
4707,729,Beer,2021-01-05 20:11:40,3.97
4708,634,Fries,2021-05-21 06:11:50,5.27
4709,618,Gin,2021-11-07 14:02:34,2.36
4710,889,Gin,2021-10-08 07:29:45,4.38
4711,495,Beer,2021-05-18 12:08:54,0.9
4712,319,Pizza,2021-07-26 13:05:55,1.39
4713,701,Tonic,2021-10-16 01:46:21,4.27
4714,676,Fries,2021-05-23 15:45:01,3.25
4715,654,Coke,2021-02-28 02:40:04,1.77
4716,929,Tonic,2021-03-29 11:28:26,3.69
4717,295,Chips,2021-07-25 16:03:14,4.04
4718,513,Coke,2021-11-01 18:54:37,4.13
4719,333,Tonic,2021-04-15 00:52:08,2.74
4720,750,Pizza,2021-09-12 05:20:09,3.08
4721,381,Gin,2021-08-01 03:19:19,1.26
4722,927,Guacamole,2021-02-08 20:58:06,2.35
4723,500,Burger,2021-03-24 03:25:10,1.64
4724,926,Coke,2021-01-24 17:51:29,0.97
4725,680,Guacamole,2021-02-19 12:34:33,3.21
4726,216,Nachos,2021-06-11 15:44:45,3.24
4727,57,Fries,2021-08-07 18:49:15,3.0
4728,781,Guacamole,2021-08-23 03:47:03,1.2
4729,833,Pizza,2021-10-19 00:18:38,4.16
4730,905,Gin,2021-07-11 20:28:54,1.41
4731,188,Guacamole,2021-06-26 08:50:46,5.18
4732,797,Beer,2021-11-01 22:51:06,1.32
4733,162,Gin,2021-06-09 12:28:22,1.21
4734,607,Guacamole,2021-09-09 12:05:17,3.28
4735,810,Coke,2021-06-25 08:34:38,1.81
4736,606,Fries,2021-02-04 13:26:51,3.96
4737,254,Popcorn,2021-05-15 00:33:05,2.84
4738,738,Beer,2021-08-10 07:55:23,4.93
4739,823,Burger,2021-05-04 09:42:34,1.37
4740,958,Nachos,2021-09-23 06:52:02,3.16
4741,951,Popcorn,2021-11-21 06:06:20,0.51
4742,905,Coke,2021-01-05 08:31:19,2.34
4743,396,Popcorn,2021-06-19 19:17:42,1.13
4744,544,Guacamole,2021-05-28 02:15:11,2.04
4745,733,Nachos,2021-05-24 01:30:05,5.33
4746,41,Tonic,2021-11-11 00:35:37,0.52
4747,311,Beer,2021-11-04 20:14:05,0.72
4748,981,Chips,2021-12-30 15:50:23,2.69
4749,112,Nachos,2021-11-30 01:53:39,2.53
4750,692,Nachos,2021-08-12 14:37:56,4.4
4751,721,Chips,2021-07-25 21:24:46,0.87
4752,763,Whiskey,2021-02-06 01:32:50,0.59
4753,137,Tonic,2021-07-11 23:24:25,3.52
4754,520,Beer,2021-10-27 13:23:11,4.74
4755,340,Beer,2021-06-01 18:50:11,3.12
4756,684,Chips,2021-04-21 14:39:38,0.98
4757,759,Whiskey,2021-05-24 23:48:57,1.53
4758,637,Whiskey,2021-01-03 08:49:41,2.9
4759,736,Tonic,2021-01-07 03:57:33,1.92
4760,929,Burger,2021-09-01 04:27:40,1.97
4761,695,Guacamole,2021-07-19 08:12:27,0.77
4762,930,Beer,2021-11-14 05:09:06,1.79
4763,2,Gin,2021-12-06 04:45:02,4.21
4764,418,Chips,2021-04-15 11:16:29,1.72
4765,636,Whiskey,2021-02-18 20:22:07,3.17
4766,136,Coke,2021-06-04 10:35:37,5.27
4767,584,Whiskey,2021-07-11 14:20:24,2.25
4768,221,Chips,2021-04-26 15:11:21,1.65
4769,969,Pizza,2021-08-22 17:21:16,4.44
4770,376,Nachos,2021-07-12 23:34:44,5.09
4771,192,Chips,2021-11-09 02:28:18,4.28
4772,988,Beer,2021-07-21 03:22:50,3.86
4773,295,Nachos,2021-10-20 10:14:05,0.83
4774,792,Gin,2021-11-14 00:41:11,4.64
4775,436,Beer,2021-04-30 12:03:13,0.77
4776,111,Popcorn,2021-10-01 05:23:32,5.04
4777,866,Whiskey,2021-02-25 14:36:47,2.07
4778,772,Nachos,2021-03-11 07:09:49,3.58
4779,751,Popcorn,2021-11-05 10:05:25,0.86
4780,557,Beer,2021-12-11 14:45:48,4.29
4781,454,Pizza,2021-10-12 17:01:38,1.61
4782,884,Nachos,2021-11-18 10:01:57,4.47
4783,897,Tonic,2021-03-17 00:40:07,0.88
4784,521,Tonic,2021-08-15 19:09:07,2.49
4785,570,Tonic,2021-12-20 00:41:08,0.83
4786,859,Pizza,2021-09-04 03:13:20,2.67
4787,390,Whiskey,2021-01-28 15:35:25,3.87
4788,644,Gin,2021-04-14 06:20:11,3.99
4789,796,Burger,2021-04-02 23:03:03,5.04
4790,321,Fries,2021-12-11 13:22:17,1.43
4791,909,Nachos,2021-09-21 23:36:13,1.31
4792,245,Nachos,2021-02-13 00:39:23,1.68
4793,37,Burger,2021-10-22 06:34:29,4.65
4794,927,Nachos,2021-08-03 02:38:57,1.91
4795,646,Fries,2021-12-26 05:06:28,0.95
4796,399,Gin,2021-05-30 22:21:51,2.63
4797,146,Chips,2021-07-21 10:43:58,3.9
4798,462,Guacamole,2021-09-19 09:58:12,3.38
4799,909,Fries,2021-12-24 17:34:10,3.45
4800,818,Chips,2021-09-16 00:24:06,4.76
4801,340,Popcorn,2021-05-09 20:45:46,5.3
4802,531,Fries,2021-12-16 08:45:01,1.18
4803,570,Popcorn,2021-11-12 09:04:15,1.61
4804,69,Burger,2021-01-03 03:21:27,3.46
4805,492,Nachos,2021-11-10 20:07:50,2.3
4806,363,Beer,2021-02-19 12:00:41,5.26
4807,481,Beer,2021-04-21 04:31:28,5.39
4808,448,Gin,2021-04-27 21:56:15,1.24
4809,16,Chips,2021-07-02 22:33:31,2.22
4810,166,Fries,2021-06-28 03:05:47,1.02
4811,923,Coke,2021-10-26 22:04:57,0.78
4812,568,Burger,2021-04-07 03:41:28,4.68
4813,704,Whiskey,2021-07-26 10:09:34,2.67
4814,359,Pizza,2021-04-04 12:46:43,2.06
4815,7,Guacamole,2021-02-02 14:53:40,1.61
4816,940,Popcorn,2021-07-05 17:44:59,0.71
4817,320,Chips,2021-04-25 02:48:50,4.3
4818,489,Burger,2021-04-07 05:28:57,4.68
4819,932,Beer,2021-02-15 05:15:48,2.95
4820,725,Guacamole,2021-12-13 01:40:29,4.14
4821,714,Gin,2021-03-19 10:35:07,1.89
4822,403,Nachos,2021-05-04 03:31:43,4.09
4823,285,Chips,2021-06-02 11:47:39,0.51
4824,477,Tonic,2021-12-05 03:30:55,2.51
4825,425,Beer,2021-05-22 06:27:34,3.66
4826,219,Nachos,2021-08-06 21:44:38,3.64
4827,992,Whiskey,2021-01-08 12:54:01,3.81
4828,183,Pizza,2021-09-22 16:03:37,3.8
4829,159,Fries,2021-01-04 17:26:29,5.17
4830,951,Beer,2021-10-13 18:18:30,1.52
4831,602,Popcorn,2021-08-27 20:09:11,2.22
4832,298,Coke,2021-06-13 07:54:07,1.01
4833,949,Fries,2021-12-16 19:44:59,1.4
4834,19,Whiskey,2021-02-03 02:56:37,1.44
4835,705,Chips,2021-07-26 10:05:40,5.16
4836,358,Chips,2021-07-03 07:57:33,2.86
4837,973,Burger,2021-03-27 05:36:37,5.21
4838,216,Nachos,2021-10-11 01:10:42,3.64
4839,832,Beer,2021-10-02 09:38:08,1.43
4840,865,Chips,2021-10-31 22:16:43,3.02
4841,908,Whiskey,2021-08-07 23:48:08,0.96
4842,664,Guacamole,2021-07-07 10:41:11,5.03
4843,236,Fries,2021-09-29 22:38:46,2.98
4844,847,Tonic,2021-12-23 05:44:41,3.01
4845,767,Tonic,2021-06-08 20:23:30,4.12
4846,575,Beer,2021-10-22 00:45:05,1.26
4847,968,Whiskey,2021-05-26 23:10:09,4.67
4848,257,Pizza,2021-10-08 08:12:19,3.22
4849,643,Beer,2021-01-02 01:21:39,5.03
4850,860,Nachos,2021-10-18 00:04:59,0.9
4851,812,Popcorn,2021-08-22 12:46:05,1.41
4852,559,Whiskey,2021-04-26 05:59:40,1.15
4853,997,Coke,2021-03-03 02:13:42,1.18
4854,787,Coke,2021-03-25 14:55:17,4.87
4855,496,Fries,2021-02-25 01:17:11,2.63
4856,864,Beer,2021-02-15 20:32:32,2.2
4857,8,Gin,2021-08-30 01:51:46,3.64
4858,347,Whiskey,2021-06-02 07:03:59,3.29
4859,969,Gin,2021-12-27 22:09:51,2.01
4860,564,Burger,2021-04-27 11:25:07,2.47
4861,23,Chips,2021-03-03 06:50:51,1.97
4862,583,Guacamole,2021-03-08 17:52:07,2.72
4863,749,Coke,2021-04-17 18:50:22,1.95
4864,66,Guacamole,2021-10-09 10:58:25,1.07
4865,165,Nachos,2021-05-09 13:16:02,1.65
4866,625,Whiskey,2021-07-10 16:27:28,3.97
4867,324,Gin,2021-07-01 05:45:36,1.7
4868,342,Popcorn,2021-08-07 21:37:14,2.2
4869,305,Pizza,2021-02-20 13:35:12,5.13
4870,712,Pizza,2021-03-21 21:12:35,1.76
4871,332,Fries,2021-05-22 12:43:53,4.06
